CustomerID;Age;Gender;Location;ProductType;PurchaseCount;TotalSpend;AveragePurchaseValue;EngagementScore;FollowDuration;PreferredChannel;CustomerCost;CustomerProfitabilityScore;ROAS;ROI;RFMScore;AverageRFM;Persona;OperatingExpenses;AdditionalCosts;GrossProfit;GrossProfitMargin;OperatingProfit;OperatingProfitMargin;NetProfit;NetProfitMargin;CLTV;LastPurchaseDate;SubscriptionStartDate;SubscriptionEndDate;IsActive;MarketingSpend;ProductCost;SalesRevenue;CustomerAcquisitionDate;CustomerExitDate;CustomerRetentionPeriod;CPA;NumberOfTransactions;CompletionRate
852;43;Male;Middle East;Necklace;4;982;245.5;1.561.881.946;6;LinkedIn;591;391;9.82;0.661590525;523;3.333.333.333;Engaged;196.4;98.2;491;50;294.6;30;196.4;20;2946;08-08-2022;29-07-2022;;TRUE;1.040.299.407;491;982;05-03-2022;;5.2;1.040.299.407;4;0.6
853;63;Male;North America;Necklace;9;238;2.644.444.444;5.375.562.887;19;Facebook;219;19;2.38;0.086757991;251;2.666.666.667;Engaged;47.6;23.8;119;50;71.4;30;47.6;20;714;09-11-2022;14-08-2022;;TRUE;1.351.150.735;119;238;13-07-2021;;1.613.333.333;1.351.150.735;9;0.6
854;51;Female;Asia;Necklace;6;714;119;1.981.122.541;1;Facebook;457;257;7.14;0.562363239;532;3.333.333.333;Engaged;142.8;71.4;357;50;214.2;30;142.8;20;2142;04-12-2022;16-04-2022;;TRUE;1.457.631.646;357;714;14-12-2021;;1.183.333.333;1.457.631.646;6;0.6
855;31;Other;North America;Necklace;6;1806;301;3.236.858.388;1;Facebook;1003;803;18.06;0.800598205;535;4.333.333.333;Premium;361.2;180.6;903;50;541.8;30;361.2;20;5418;04-06-2022;02-07-2022;;TRUE;1.065.744.951;903;1806;17-12-2021;;5.633.333.333;1.065.744.951;6;0.6
856;43;Male;Middle East;Necklace;1;962;962;3.852.483.596;13;LinkedIn;581;381;9.62;0.655765921;313;2.333.333.333;Engaged;192.4;96.2;481;50;288.6;30;192.4;20;2886;25-03-2023;19-08-2022;;TRUE;1.014.461.328;481;962;14-08-2021;;19.6;1.014.461.328;1;0.6
857;62;Male;Asia;Bracelet;2;372;186;8.279.436.911;3;Facebook;286;86;3.72;0.300699301;511;2.333.333.333;Engaged;74.4;37.2;186;50;111.6;30;74.4;20;1116;25-07-2022;21-08-2022;;TRUE;5.850.563.855;186;372;30-09-2020;;22.1;5.850.563.855;2;0.6
858;44;Male;Middle East;Ring;6;1604;2.673.333.333;8.879.397.854;10;Instagram;902;702;16.04;0.77827051;435;4;Premium;320.8;160.4;802;50;481.2;30;320.8;20;4812;27-05-2022;06-06-2022;23-12-2023;FALSE;1.048.872.802;802;1604;12-06-2020;23-12-2023;23.8;1.048.872.802;6;0.6
859;26;Female;North America;Earrings;2;515;257.5;3.722.196.857;21;Instagram;357.5;157.5;5.15;0.440559441;112;1.333.333.333;Standard;103;51.5;257.5;50;154.5;30;103;20;1545;03-11-2023;01-05-2022;;TRUE;879.979.079;257.5;515;01-11-2021;;24.4;879.979.079;2;0.6
860;43;Female;Asia;Bracelet;3;605;2.016.666.667;8.728.283.091;3;Instagram;402.5;202.5;6.05;0.50310559;522;3;Engaged;121;60.5;302.5;50;181.5;30;121;20;1815;12-03-2023;10-09-2022;;TRUE;1.107.135.281;302.5;605;03-01-2021;;26.6;1.107.135.281;3;0.6
861;64;Female;North America;Ring;4;832;208;8.715.078.436;9;LinkedIn;516;316;8.32;0.612403101;422;2.666.666.667;Engaged;166.4;83.2;416;50;249.6;30;166.4;20;2496;05-05-2022;14-08-2022;17-08-2023;FALSE;8.887.263.479;416;832;15-10-2021;17-08-2023;6.733.333.333;8.887.263.479;4;0.6
862;39;Female;Middle East;Necklace;5;1848;369.6;7.881.858.553;8;Instagram;1024;824;18.48;0.8046875;435;4;Premium;369.6;184.8;924;50;554.4;30;369.6;20;5544;22-12-2022;12-04-2022;;TRUE;7.402.991.235;924;1848;06-09-2020;;27.9;7.402.991.235;5;0.6
863;64;Other;Middle East;Ring;9;1976;2.195.555.556;2.320.256.026;3;LinkedIn;1088;888;19.76;0.816176471;555;5;Premium;395.2;197.6;988;50;592.8;30;395.2;20;5928;17-04-2022;14-08-2022;;TRUE;5.949.652.752;988;1976;07-03-2021;;1.353.333.333;5.949.652.752;9;0.6
864;47;Other;North America;Ring;4;523;130.75;7.212.905.622;13;LinkedIn;361.5;161.5;5.23;0.446749654;322;2.333.333.333;Engaged;104.6;52.3;261.5;50;156.9;30;104.6;20;1569;25-12-2023;20-05-2022;;TRUE;8.149.184.446;261.5;523;10-01-2022;;23.8;8.149.184.446;4;0.6
865;60;Female;Asia;Necklace;9;1530;170;9.505.216.581;6;Instagram;865;665;15.3;0.768786127;554;4.666.666.667;Premium;306;153;765;50;459;30;306;20;4590;18-12-2022;24-07-2022;;TRUE;5.966.448.343;765;1530;15-12-2020;;2.443.333.333;5.966.448.343;9;0.6
866;34;Other;North America;Necklace;3;1691;5.636.666.667;7.142.864.309;13;Facebook;945.5;745.5;16.91;0.788471708;325;3.333.333.333;Engaged;338.2;169.1;845.5;50;507.3;30;338.2;20;5073;01-03-2024;23-04-2022;;TRUE;6.768.969.508;845.5;1691;02-01-2022;;26.3;6.768.969.508;3;0.6
867;43;Male;Middle East;Necklace;8;489;61.125;3.984.551.642;23;LinkedIn;344.5;144.5;4.89;0.419448476;141;2;Engaged;97.8;48.9;244.5;50;146.7;30;97.8;20;1467;28-03-2024;21-04-2022;;TRUE;1.487.336.159;244.5;489;10-10-2020;;4.216.666.667;1.487.336.159;8;0.6
868;53;Male;North America;Earrings;1;441;441;5.505.213.857;20;Instagram;320.5;120.5;4.41;0.375975039;211;1.333.333.333;Standard;88.2;44.1;220.5;50;132.3;30;88.2;20;1323;06-02-2023;05-07-2022;;TRUE;9.441.035.569;220.5;441;25-03-2022;;10.6;9.441.035.569;1;0.6
869;18;Male;Middle East;Necklace;9;1045;1.161.111.111;681.152.539;20;LinkedIn;622.5;422.5;10.45;0.678714859;253;3.333.333.333;Engaged;209;104.5;522.5;50;313.5;30;209;20;3135;08-01-2024;21-04-2022;;TRUE;1.031.871.767;522.5;1045;09-03-2022;;2.233.333.333;1.031.871.767;9;0.6
870;25;Female;North America;Earrings;9;713;7.922.222.222;5.595.133.679;12;Facebook;456.5;256.5;7.13;0.561883899;352;3.333.333.333;Engaged;142.6;71.3;356.5;50;213.9;30;142.6;20;2139;04-06-2022;28-08-2022;;TRUE;1.373.618.529;356.5;713;23-05-2021;;1.256.666.667;1.373.618.529;9;0.6
871;52;Male;Asia;Necklace;2;592;296;2.079.576.476;13;Facebook;396;196;5.92;0.494949495;312;2;Engaged;118.4;59.2;296;50;177.6;30;118.4;20;1776;04-04-2024;04-05-2022;;TRUE;14.955.689;296;592;30-10-2021;;2.956.666.667;14.955.689;2;0.6
872;32;Other;Asia;Earrings;4;291;72.75;3.808.576.402;2;Instagram;245.5;45.5;2.91;0.185336049;521;2.666.666.667;Engaged;58.2;29.1;145.5;50;87.3;30;58.2;20;873;17-09-2023;24-05-2022;;TRUE;1.082.714.449;145.5;291;14-12-2021;;21.4;1.082.714.449;4;0.6
873;64;Female;North America;Ring;8;598;74.75;8.221.564.275;21;LinkedIn;399;199;5.98;0.498746867;142;2.333.333.333;Engaged;119.6;59.8;299;50;179.4;30;119.6;20;1794;27-07-2023;09-08-2022;;TRUE;1.312.473.821;299;598;07-08-2021;;2.396.666.667;1.312.473.821;8;0.6
874;39;Other;North America;Bracelet;7;921;1.315.714.286;8.752.762.415;24;LinkedIn;560.5;360.5;9.21;0.643175736;143;2.666.666.667;Engaged;184.2;92.1;460.5;50;276.3;30;184.2;20;2763;07-05-2022;03-09-2022;;TRUE;8.269.410.243;460.5;921;27-06-2021;;1.046.666.667;8.269.410.243;7;0.6
875;31;Male;Asia;Ring;1;1835;1835;2.235.700.294;23;LinkedIn;1017.5;817.5;18.35;0.803439803;115;2.333.333.333;Engaged;367;183.5;917.5;50;550.5;30;367;20;5505;26-06-2022;03-06-2022;;TRUE;8.057.439.574;917.5;1835;24-04-2021;;1.426.666.667;8.057.439.574;1;0.6
876;43;Male;Middle East;Ring;5;1356;271.2;9.571.480.772;16;LinkedIn;778;578;13.56;0.742930591;334;3.333.333.333;Engaged;271.2;135.6;678;50;406.8;30;271.2;20;4068;11-11-2022;18-07-2022;;TRUE;902.703.721;678;1356;07-12-2020;;2.346.666.667;902.703.721;5;0.6
877;45;Male;Asia;Necklace;7;326;4.657.142.857;3.959.403.561;23;Instagram;263;63;3.26;0.239543726;141;2;Engaged;65.2;32.6;163;50;97.8;30;65.2;20;978;30-04-2023;29-09-2022;26-09-2023;FALSE;1.172.507.263;163;326;16-05-2022;26-09-2023;1.163.333.333;1.172.507.263;7;0.6
878;40;Female;Middle East;Earrings;4;1494;373.5;6.960.823.649;6;Facebook;847;647;14.94;0.763872491;524;3.666.666.667;Engaged;298.8;149.4;747;50;448.2;30;298.8;20;4482;09-04-2023;23-08-2022;;TRUE;1.182.191.689;747;1494;12-11-2020;;2.926.666.667;1.182.191.689;4;0.6
879;31;Other;North America;Bracelet;1;238;238;7.766.426.314;19;Instagram;219;19;2.38;0.086757991;211;1.333.333.333;Standard;47.6;23.8;119;50;71.4;30;47.6;20;714;04-02-2024;06-08-2022;;TRUE;8.152.394.346;119;238;16-10-2021;;2.803.333.333;8.152.394.346;1;0.6
880;41;Female;North America;Necklace;9;955;1.061.111.111;8.307.516.112;21;LinkedIn;577.5;377.5;9.55;0.653679654;153;3;Engaged;191;95.5;477.5;50;286.5;30;191;20;2865;17-09-2023;01-06-2022;;TRUE;6.332.099.241;477.5;955;10-10-2021;;2.356.666.667;6.332.099.241;9;0.6
881;19;Female;Middle East;Necklace;5;916;183.2;951.174.732;13;LinkedIn;558;358;9.16;0.641577061;333;3;Engaged;183.2;91.6;458;50;274.8;30;183.2;20;2748;08-03-2024;11-05-2022;;TRUE;1.132.396.256;458;916;23-01-2022;;2.583.333.333;1.132.396.256;5;0.6
882;62;Male;North America;Necklace;2;1272;636;3.816.275.932;17;Facebook;736;536;12.72;0.72826087;214;2.333.333.333;Engaged;254.4;127.2;636;50;381.6;30;254.4;20;3816;15-02-2023;30-05-2022;;TRUE;6.283.258.622;636;1272;27-11-2021;;1.483.333.333;6.283.258.622;2;0.6
883;43;Female;Middle East;Ring;8;1238;154.75;8.726.558.091;23;LinkedIn;719;519;12.38;0.721835883;144;3;Engaged;247.6;123.8;619;50;371.4;30;247.6;20;3714;16-04-2022;23-05-2022;;TRUE;1.078.492.508;619;1238;20-08-2021;;7.966.666.667;1.078.492.508;8;0.6
884;31;Female;Europe;Earrings;2;1573;786.5;2.185.182.131;9;Instagram;886.5;686.5;15.73;0.774393683;414;3;Engaged;314.6;157.3;786.5;50;471.9;30;314.6;20;4719;12-04-2022;30-06-2022;;TRUE;1.193.422.128;786.5;1573;17-12-2020;;1.603.333.333;1.193.422.128;2;0.6
885;24;Male;Asia;Earrings;3;1186;3.953.333.333;7.345.368.157;17;Instagram;693;493;11.86;0.711399711;223;2.333.333.333;Engaged;237.2;118.6;593;50;355.8;30;237.2;20;3558;23-12-2023;02-09-2022;;TRUE;1.200.611.496;593;1186;12-02-2021;;34.8;1.200.611.496;3;0.6
886;20;Female;Europe;Bracelet;1;203;203;7.677.799.566;2;Facebook;201.5;1.5;2.03;0.007444169;511;2.333.333.333;Engaged;40.6;20.3;101.5;50;60.9;30;40.6;20;609;07-04-2023;06-09-2022;;TRUE;1.253.472.111;101.5;203;07-03-2022;;13.2;1.253.472.111;1;0.6
887;64;Male;Middle East;Earrings;2;1974;987;7.099.509.171;19;Instagram;1087;887;19.74;0.81600736;215;2.666.666.667;Engaged;394.8;197.4;987;50;592.2;30;394.8;20;5922;30-08-2023;16-05-2022;;TRUE;1.372.859.422;987;1974;14-11-2021;;21.8;1.372.859.422;2;0.6
888;40;Male;Asia;Earrings;7;970;1.385.714.286;3.270.832.625;19;Instagram;585;385;9.7;0.658119658;243;3;Engaged;194;97;485;50;291;30;194;20;2910;08-01-2023;14-07-2022;;TRUE;999.958.992;485;970;29-07-2020;;2.976.666.667;999.958.992;7;0.6
889;63;Male;Middle East;Necklace;2;767;383.5;8.857.388.323;24;Instagram;483.5;283.5;7.67;0.586349535;112;1.333.333.333;Standard;153.4;76.7;383.5;50;230.1;30;153.4;20;2301;28-08-2023;04-06-2022;20-02-2023;FALSE;123.024.919;383.5;767;03-02-2022;20-02-2023;1.903.333.333;123.024.919;2;0.6
890;60;Male;Asia;Necklace;6;372;62;251.972.617;7;Instagram;286;86;3.72;0.300699301;431;2.666.666.667;Engaged;74.4;37.2;186;50;111.6;30;74.4;20;1116;24-04-2022;23-07-2022;;TRUE;1.119.172.735;186;372;17-04-2021;;12.4;1.119.172.735;6;0.6
891;64;Female;Asia;Ring;3;1129;3.763.333.333;1.482.713.124;22;LinkedIn;664.5;464.5;11.29;0.699021821;123;2;Engaged;225.8;112.9;564.5;50;338.7;30;225.8;20;3387;18-10-2022;07-06-2022;;TRUE;6.866.399.398;564.5;1129;05-06-2021;;1.666.666.667;6.866.399.398;3;0.6
892;62;Male;Asia;Necklace;4;1270;317.5;7.457.184.916;10;Instagram;735;535;12.7;0.727891156;424;3.333.333.333;Engaged;254;127;635;50;381;30;254;20;3810;31-12-2023;18-08-2022;;TRUE;5.256.896.449;635;1270;27-03-2021;;3.363.333.333;5.256.896.449;4;0.6
893;35;Male;Asia;Necklace;8;283;35.375;5.279.281.437;10;Facebook;241.5;41.5;2.83;0.17184265;441;3;Engaged;56.6;28.3;141.5;50;84.9;30;56.6;20;849;07-08-2023;12-09-2022;;TRUE;7.845.413.857;141.5;283;20-09-2020;;3.503.333.333;7.845.413.857;8;0.6
894;55;Female;Middle East;Necklace;3;1151;3.836.666.667;864.188.218;20;Facebook;675.5;475.5;11.51;0.70392302;223;2.333.333.333;Engaged;230.2;115.1;575.5;50;345.3;30;230.2;20;3453;07-05-2022;14-05-2022;;TRUE;9.430.337.063;575.5;1151;05-12-2021;;5.1;9.430.337.063;3;0.6
895;52;Female;Asia;Necklace;6;1673;2.788.333.333;445.057.427;9;Instagram;936.5;736.5;16.73;0.786438868;435;4;Premium;334.6;167.3;836.5;50;501.9;30;334.6;20;5019;23-03-2024;11-07-2022;26-06-2023;FALSE;1.117.105.944;836.5;1673;19-03-2021;26-06-2023;3.666.666.667;1.117.105.944;6;0.6
896;32;Other;Asia;Ring;1;1242;1242;2.514.507.297;17;Facebook;721;521;12.42;0.72260749;214;2.333.333.333;Engaged;248.4;124.2;621;50;372.6;30;248.4;20;3726;18-05-2022;15-07-2022;;TRUE;1.349.959.331;621;1242;16-09-2021;;8.133.333.333;1.349.959.331;1;0.6
897;42;Female;Europe;Necklace;7;392;56;8.527.979.732;15;Instagram;296;96;3.92;0.324324324;341;2.666.666.667;Engaged;78.4;39.2;196;50;117.6;30;78.4;20;1176;07-01-2023;22-08-2022;;TRUE;6.962.457.167;196;392;13-12-2020;;2.516.666.667;6.962.457.167;7;0.6
898;54;Female;North America;Bracelet;8;1494;186.75;5.940.186.685;2;Facebook;847;647;14.94;0.763872491;544;4.333.333.333;Premium;298.8;149.4;747;50;448.2;30;298.8;20;4482;26-11-2022;24-06-2022;15-06-2023;FALSE;6.255.497.899;747;1494;30-11-2021;15-06-2023;1.203.333.333;6.255.497.899;8;0.6
899;45;Other;North America;Bracelet;8;1367;170.875;2.702.762.132;4;Facebook;783.5;583.5;13.67;0.744735163;544;4.333.333.333;Premium;273.4;136.7;683.5;50;410.1;30;273.4;20;4101;04-07-2022;28-05-2022;;TRUE;1.463.479.947;683.5;1367;02-06-2020;;25.4;1.463.479.947;8;0.6
900;27;Female;Europe;Bracelet;3;1703;5.676.666.667;7.483.455.987;19;Instagram;951.5;751.5;17.03;0.78980557;225;3;Engaged;340.6;170.3;851.5;50;510.9;30;340.6;20;5109;27-07-2023;12-07-2022;;TRUE;6.080.445.594;851.5;1703;08-09-2020;;3.506.666.667;6.080.445.594;3;0.6
901;56;Female;Europe;Bracelet;1;1849;1849;5.600.022.746;17;Instagram;1024.5;824.5;18.49;0.804782821;215;2.666.666.667;Engaged;369.8;184.9;924.5;50;554.7;30;369.8;20;5547;13-08-2022;15-09-2022;;TRUE;9.784.910.701;924.5;1849;29-06-2022;;1.5;9.784.910.701;1;0.6
902;34;Female;Middle East;Necklace;9;1341;149;643.881.684;5;LinkedIn;770.5;570.5;13.41;0.740428293;554;4.666.666.667;Premium;268.2;134.1;670.5;50;402.3;30;268.2;20;4023;28-09-2023;03-05-2022;;TRUE;1.085.563.729;670.5;1341;14-09-2020;;3.696.666.667;1.085.563.729;9;0.6
903;56;Female;Middle East;Bracelet;6;276;46;5.148.085.044;7;Instagram;238;38;2.76;0.159663866;431;2.666.666.667;Engaged;55.2;27.6;138;50;82.8;30;55.2;20;828;01-09-2022;04-09-2022;17-05-2023;FALSE;1.041.374.421;138;276;09-10-2020;17-05-2023;2.306.666.667;1.041.374.421;6;0.6
904;39;Other;Middle East;Necklace;9;1422;158;8.458.380.854;18;Instagram;811;611;14.22;0.753390875;254;3.666.666.667;Engaged;284.4;142.2;711;50;426.6;30;284.4;20;4266;16-09-2023;16-05-2022;;TRUE;586.032.157;711;1422;27-04-2021;;2.906.666.667;586.032.157;9;0.6
905;43;Female;Europe;Ring;7;1799;257;8.466.064.441;21;LinkedIn;999.5;799.5;17.99;0.79989995;145;3.333.333.333;Engaged;359.8;179.9;899.5;50;539.7;30;359.8;20;5397;07-11-2022;13-04-2022;;TRUE;557.026.914;899.5;1799;11-05-2021;;1.816.666.667;557.026.914;7;0.6
906;61;Female;Europe;Bracelet;1;157;157;7.384.499.396;22;Instagram;178.5;-21.5;1.57;-0.120448179;111;1;Standard;31.4;15.7;78.5;50;47.1;30;31.4;20;471;04-05-2022;26-07-2022;;TRUE;6.054.834.275;78.5;157;05-10-2020;;19.2;6.054.834.275;1;0.6
907;42;Other;Asia;Earrings;1;1392;1392;1.948.612.397;7;Instagram;796;596;13.92;0.748743719;414;3;Engaged;278.4;139.2;696;50;417.6;30;278.4;20;4176;10-11-2023;13-08-2022;;TRUE;1.085.587.684;696;1392;30-05-2022;;1.763.333.333;1.085.587.684;1;0.6
908;34;Male;Middle East;Bracelet;6;407;6.783.333.333;8.549.684.757;17;LinkedIn;303.5;103.5;4.07;0.341021417;231;2;Engaged;81.4;40.7;203.5;50;122.1;30;81.4;20;1221;08-05-2023;29-04-2022;;TRUE;1.044.344.888;203.5;407;02-06-2021;;23.5;1.044.344.888;6;0.6
909;30;Other;Middle East;Bracelet;5;1693;338.6;7.039.116.825;7;Instagram;946.5;746.5;16.93;0.788695193;435;4;Premium;338.6;169.3;846.5;50;507.9;30;338.6;20;5079;15-06-2022;08-09-2022;05-02-2024;FALSE;733.740.792;846.5;1693;28-06-2021;05-02-2024;1.173.333.333;733.740.792;5;0.6
910;37;Male;Middle East;Necklace;9;1411;1.567.777.778;7.273.217.494;4;Instagram;805.5;605.5;14.11;0.751707014;554;4.666.666.667;Premium;282.2;141.1;705.5;50;423.3;30;282.2;20;4233;28-11-2022;29-05-2022;11-07-2023;FALSE;1.137.774.142;705.5;1411;23-10-2021;11-07-2023;1.336.666.667;1.137.774.142;9;0.6
911;42;Other;North America;Bracelet;2;1076;538;4.266.845.564;8;LinkedIn;638;438;10.76;0.686520376;413;2.666.666.667;Engaged;215.2;107.6;538;50;322.8;30;215.2;20;3228;27-07-2022;03-10-2022;;TRUE;1.320.067.502;538;1076;28-04-2022;;3;1.320.067.502;2;0.6
912;21;Other;Asia;Earrings;8;1228;153.5;8.913.516.005;13;LinkedIn;714;514;12.28;0.719887955;343;3.333.333.333;Engaged;245.6;122.8;614;50;368.4;30;245.6;20;3684;02-09-2022;05-10-2022;;TRUE;5.415.789.598;614;1228;22-02-2021;;1.856.666.667;5.415.789.598;8;0.6
913;27;Female;Middle East;Necklace;5;1351;270.2;7.528.344.402;4;Facebook;775.5;575.5;13.51;0.74210187;534;4;Premium;270.2;135.1;675.5;50;405.3;30;270.2;20;4053;29-07-2022;14-07-2022;03-07-2023;FALSE;9.981.299.435;675.5;1351;25-12-2020;03-07-2023;1.936.666.667;9.981.299.435;5;0.6
914;20;Male;Middle East;Necklace;2;1370;685;2.013.314.199;6;Instagram;785;585;13.7;0.74522293;514;3.333.333.333;Engaged;274;137;685;50;411;30;274;20;4110;23-11-2022;23-07-2022;;TRUE;1.189.310.412;685;1370;01-10-2021;;1.393.333.333;1.189.310.412;2;0.6
915;58;Female;Middle East;Ring;6;799;1.331.666.667;467.000.231;5;Facebook;499.5;299.5;7.99;0.5995996;532;3.333.333.333;Engaged;159.8;79.9;399.5;50;239.7;30;159.8;20;2397;29-07-2022;20-09-2022;;TRUE;7.523.119.271;399.5;799;26-04-2022;;3.133.333.333;7.523.119.271;6;0.6
916;62;Male;North America;Ring;8;1617;202.125;8.977.423.258;12;Facebook;908.5;708.5;16.17;0.779856907;345;4;Premium;323.4;161.7;808.5;50;485.1;30;323.4;20;4851;23-07-2023;04-08-2022;;TRUE;8.077.709.053;808.5;1617;29-03-2021;;28.2;8.077.709.053;8;0.6
917;35;Other;North America;Bracelet;4;182;45.5;1.424.770.315;4;LinkedIn;191;-9;1.82;-0.047120419;521;2.666.666.667;Engaged;36.4;18.2;91;50;54.6;30;36.4;20;546;13-05-2022;16-07-2022;;TRUE;1.113.637.903;91;182;24-01-2022;;3.633.333.333;1.113.637.903;4;0.6
918;64;Other;Europe;Ring;2;1309;654.5;9.652.749.577;24;Instagram;754.5;554.5;13.09;0.734923791;114;2;Engaged;261.8;130.9;654.5;50;392.7;30;261.8;20;3927;23-12-2023;14-06-2022;;TRUE;1.397.935.293;654.5;1309;28-02-2021;;3.426.666.667;1.397.935.293;2;0.6
919;53;Male;Asia;Ring;5;351;70.2;7.112.463.115;9;Instagram;275.5;75.5;3.51;0.274047187;431;2.666.666.667;Engaged;70.2;35.1;175.5;50;105.3;30;70.2;20;1053;13-04-2023;27-06-2022;;TRUE;130.992.442;175.5;351;10-11-2021;;17.3;130.992.442;5;0.6
920;64;Female;Europe;Ring;2;1478;739;6.682.383.799;4;LinkedIn;839;639;14.78;0.761620977;514;3.333.333.333;Engaged;295.6;147.8;739;50;443.4;30;295.6;20;4434;25-11-2023;18-09-2022;;TRUE;1.083.130.219;739;1478;16-03-2022;;2.063.333.333;1.083.130.219;2;0.6
921;39;Female;Asia;Necklace;2;1873;936.5;3.435.033.308;19;Facebook;1036.5;836.5;18.73;0.807042933;215;2.666.666.667;Engaged;374.6;187.3;936.5;50;561.9;30;374.6;20;5619;15-10-2023;20-09-2022;;TRUE;1.230.221.718;936.5;1873;22-04-2021;;30.2;1.230.221.718;2;0.6
922;51;Female;North America;Necklace;6;1995;332.5;3.239.126.099;24;LinkedIn;1097.5;897.5;19.95;0.817767654;135;3;Engaged;399;199.5;997.5;50;598.5;30;399;20;5985;08-06-2023;15-04-2022;;TRUE;8.648.224.702;997.5;1995;03-11-2021;;19.4;8.648.224.702;6;0.6
923;64;Female;Middle East;Necklace;9;1819;2.021.111.111;9.478.523.975;14;Instagram;1009.5;809.5;18.19;0.80188212;355;4.333.333.333;Premium;363.8;181.9;909.5;50;545.7;30;363.8;20;5457;13-12-2023;18-05-2022;13-07-2023;FALSE;1.140.965.528;909.5;1819;22-11-2021;13-07-2023;2.503.333.333;1.140.965.528;9;0.6
924;25;Other;Europe;Ring;4;895;223.75;3.684.452.088;5;LinkedIn;547.5;347.5;8.95;0.634703196;522;3;Engaged;179;89.5;447.5;50;268.5;30;179;20;2685;09-09-2023;26-09-2022;24-10-2023;FALSE;9.661.815.911;447.5;895;26-09-2021;24-10-2023;2.376.666.667;9.661.815.911;4;0.6
925;57;Other;Middle East;Necklace;6;996;166;797.954.767;18;Instagram;598;398;9.96;0.665551839;233;2.666.666.667;Engaged;199.2;99.6;498;50;298.8;30;199.2;20;2988;01-03-2024;02-08-2022;;TRUE;6.899.361.365;498;996;24-04-2022;;2.256.666.667;6.899.361.365;6;0.6
926;61;Other;Europe;Ring;7;309;4.414.285.714;4.538.096.184;10;Facebook;254.5;54.5;3.09;0.214145383;441;3;Engaged;61.8;30.9;154.5;50;92.7;30;61.8;20;927;16-01-2023;12-08-2022;;TRUE;1.201.738.274;154.5;309;23-11-2021;;1.396.666.667;1.201.738.274;7;0.6
927;36;Other;North America;Necklace;6;915;152.5;2.253.286.637;19;Instagram;557.5;357.5;9.15;0.641255605;233;2.666.666.667;Engaged;183;91.5;457.5;50;274.5;30;183;20;2745;23-02-2023;21-04-2022;;TRUE;1.056.464.637;457.5;915;23-04-2021;;2.236.666.667;1.056.464.637;6;0.6
928;59;Other;North America;Necklace;8;1931;241.375;1.096.437.679;12;Facebook;1065.5;865.5;19.31;0.812294697;345;4;Premium;386.2;193.1;965.5;50;579.3;30;386.2;20;5793;26-06-2023;18-08-2022;;TRUE;858.621.582;965.5;1931;22-09-2020;;3.356.666.667;858.621.582;8;0.6
929;58;Female;North America;Earrings;4;708;177;5.898.316.033;18;Facebook;454;254;7.08;0.559471366;222;2;Engaged;141.6;70.8;354;50;212.4;30;141.6;20;2124;18-02-2023;27-04-2022;;TRUE;141.133.919;354;708;29-12-2021;;1.386.666.667;141.133.919;4;0.6
930;54;Female;Europe;Bracelet;1;546;546;9.782.009.367;17;Instagram;373;173;5.46;0.463806971;212;1.666.666.667;Standard;109.2;54.6;273;50;163.8;30;109.2;20;1638;21-04-2023;19-05-2022;;TRUE;5.209.341.178;273;546;21-05-2021;;2.333.333.333;5.209.341.178;1;0.6
931;23;Female;Asia;Ring;7;559;7.985.714.286;4.322.225.744;24;Instagram;379.5;179.5;5.59;0.472990777;142;2.333.333.333;Engaged;111.8;55.9;279.5;50;167.7;30;111.8;20;1677;23-01-2023;30-04-2022;15-04-2023;FALSE;8.157.731.512;279.5;559;14-09-2021;15-04-2023;1.653.333.333;8.157.731.512;7;0.6
932;43;Female;Europe;Earrings;3;1067;3.556.666.667;4.214.731.006;11;Facebook;633.5;433.5;10.67;0.684293607;423;3;Engaged;213.4;106.7;533.5;50;320.1;30;213.4;20;3201;20-06-2023;30-08-2022;;TRUE;5.568.813.978;533.5;1067;21-02-2022;;1.613.333.333;5.568.813.978;3;0.6
933;51;Other;Asia;Necklace;6;571;9.516.666.667;4.096.824.561;3;LinkedIn;385.5;185.5;5.71;0.481193256;532;3.333.333.333;Engaged;114.2;57.1;285.5;50;171.3;30;114.2;20;1713;31-01-2024;17-07-2022;16-08-2023;FALSE;1.266.527.316;285.5;571;27-12-2020;16-08-2023;3.766.666.667;1.266.527.316;6;0.6
934;62;Other;Europe;Ring;2;1843;921.5;5.684.894.536;23;Instagram;1021.5;821.5;18.43;0.804209496;115;2.333.333.333;Engaged;368.6;184.3;921.5;50;552.9;30;368.6;20;5529;11-01-2023;05-05-2022;;TRUE;1.202.107.454;921.5;1843;06-12-2021;;1.336.666.667;1.202.107.454;2;0.6
935;23;Other;Europe;Necklace;9;469;5.211.111.111;4.965.983.951;17;Facebook;334.5;134.5;4.69;0.402092676;251;2.666.666.667;Engaged;93.8;46.9;234.5;50;140.7;30;93.8;20;1407;19-03-2024;17-04-2022;;TRUE;8.313.522.187;234.5;469;22-05-2021;;34.4;8.313.522.187;9;0.6
936;54;Male;North America;Bracelet;1;999;999;8.919.231.641;1;Facebook;599.5;399.5;9.99;0.666388657;513;3;Engaged;199.8;99.9;499.5;50;299.7;30;199.8;20;2997;12-11-2023;18-07-2022;;TRUE;1.175.662.902;499.5;999;21-11-2020;;36.2;1.175.662.902;1;0.6
